id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1587012329094389760,1587012329094389760,2022-10-31 11:23:19 Egypt Standard Time,2022-10-31,11:23:19,+0200,465498580,mahmoudaldweiri,Dr. Mahmoud AL-Dweiri,,تعلم كيف تتعلم . #تعليم #تفكير #عربي #تطوير  https://t.co/NpgIKPqyIh,ar,[],[],['https://pbs.twimg.com/media/FgYzTaBWIAA9ot-.jpg'],0,0,5,"['تعليم', 'تفكير', 'عربي', 'تطوير']",[],https://twitter.com/MahmoudALDweiri/status/1587012329094389760,False,,1,https://pbs.twimg.com/media/FgYzTaBWIAA9ot-.jpg,,,,,,,[],,,,
1586959449473880064,1586959449473880064,2022-10-31 07:53:11 Egypt Standard Time,2022-10-31,07:53:11,+0200,1480857410352914434,dictarabic,DictArabic,,"الكتابة الخاطئة : ""مل اخر"". الكتابة الصحيحة : ""من الاخر"". السبب :  ""مِنْ"" حرف جر يفيد ابتداء الغاية الزمانية أو المكانية، والتبعيض، والتفسير، والتعليل وغير ذلك ولا وجود لكلمة ""مل"". #اللغة_العربية #لغة_صحيحة #عربي",ar,[],[],[],0,0,0,"['اللغة_العربية', 'لغة_صحيحة', 'عربي']",[],https://twitter.com/DictArabic/status/1586959449473880064,False,,0,,,,,,,,[],,,,
1586931485612843008,1586917415455186944,2022-10-31 06:02:04 Egypt Standard Time,2022-10-31,06:02:04,+0200,2373212626,attamimiaz,عبدالله الحميضي ابومحمد🇸🇦,,#الشام عامة يدعي شجاعة وهو متقلب متراجع خيب آمال من اقتنع بشعاراته، تكتل أناني وتعجرف تكتيكي مناور منتهز ومضلل ومخادع لو استفتيت #عربي و #غير_عربي لصادق النزيه قولي وناقض من هو على شاكلته ولن يناقض إلاكاره #جزيرةالعرب وأهلها ممن استيقظ من حلم تقسيمها وتوزيعها عليهم إرثا حلال زلال,ar,[],[],[],1,7,9,"['الشام', 'عربي', 'غير_عربي', 'جزيرةالعرب']",[],https://twitter.com/attamimiaz/status/1586931485612843008,False,,0,,,,,,,,[],,,,
1570569017395675137,1570569017395675137,2022-09-16 02:23:28 Egypt Standard Time,2022-09-16,02:23:28,+0200,1410772260017774597,arzac_edu,ARZAC EDU,,#مصري #عربي #english  What is the correct translation?   Thank you,en,[],[],[],0,0,0,"['مصري', 'عربي', 'english']",[],https://twitter.com/arzac_edu/status/1570569017395675137,False,,0,,,,,,,,[],,,,
1568667345647697920,1568667345647697920,2022-09-10 20:26:54 Egypt Standard Time,2022-09-10,20:26:54,+0200,1565117179703529472,abhasa1233,The_best,,لعشاق المسلسلات العربية ، مسلسل بوليسي #منعطف_خطر .. مكون من 15 حلقة ..جيد جدا  بطولة الممثل السوري باسل خياط و باسم سمرة و ريهام عبدالغفور  متوفر على منصة #شاهد . نهاية المسلسل صادمة . #مسلسل #افلام #نتفليكس #سهرة #عربي #مصري  https://t.co/wfA1TWulSZ,ar,[],[],['https://pbs.twimg.com/media/FcUGovxXkAAFmD6.jpg'],0,2,7,"['منعطف_خطر', 'شاهد', 'مسلسل', 'افلام', 'نتفليكس', 'سهرة', 'عربي', 'مصري']",[],https://twitter.com/abhasa1233/status/1568667345647697920,False,,1,https://pbs.twimg.com/media/FcUGovxXkAAFmD6.jpg,,,,,,,[],,,,
1564494084336746497,1564494084336746497,2022-08-30 08:03:51 Egypt Standard Time,2022-08-30,08:03:51,+0200,246208909,osaimy,abdulrahman osaimy,,في مثل هذا اليوم 2006 #بالقاهرة توفي نجيب محفوظ #روائي، #وكاتب #مصري، يُعد أول #أديب #عربي حائز على جائزة #نوبل في #الأدب أكثر #أديب #عربي نُقلت أعماله إلى #السينما #والتلفزيون سُمي نجيب محفوظ مركب تقديراً من والده #للطبيب نجيب باشا محفوظ، والذي أشرف على #ولادته التي كانت متعسرة.  https://t.co/n0xmQrZh28,ar,[],[],"['https://pbs.twimg.com/media/FbYzE3JXgAI0XgX.jpg', 'https://pbs.twimg.com/media/FbYzE3LWIAABUL0.jpg', 'https://pbs.twimg.com/media/FbYzE3LXEAAZFlD.jpg', 'https://pbs.twimg.com/media/FbYzE3JXEAE7Qq6.jpg']",0,0,0,"['بالقاهرة', 'روائي', 'وكاتب', 'مصري', 'أديب', 'عربي', 'نوبل', 'الأدب', 'أديب', 'عربي', 'السينما', 'والتلفزيون', 'للطبيب', 'ولادته']",[],https://twitter.com/osaimy/status/1564494084336746497,False,,1,https://pbs.twimg.com/media/FbYzE3JXgAI0XgX.jpg,,,,,,,[],,,,
1587070569907978241,1587070569907978241,2022-10-31 15:14:44 Egypt Standard Time,2022-10-31,15:14:44,+0200,1535241680055586816,beni_azizz,‏منبر بني عزيز الاعلامي الرسمي,,🛑 في ديوانية موسى موسم بن وسمي حفل ذوي #مصري  من #الرغيات على سلامة محمد بن مرجي وخالدسعد بن مرجي الرغية #العزيزي وحضر المناسبة العديد من ابناء العمومة الاوفياء بمنطقة #تبوك @Alrgeh2020  https://t.co/kSlJsxEWN0,ar,"[{'screen_name': 'alrgeh2020', 'name': 'ملتقى الرغيات', 'id': '3525673579'}]",[],[],1,1,1,"['مصري', 'الرغيات', 'العزيزي', 'تبوك']",[],https://twitter.com/beni_azizz/status/1587070569907978241,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1587070445412564993/pu/img/j7htewrGrE7tYTro.jpg,,,,,,,[],,,,
1587045029964660737,1587045029964660737,2022-10-31 13:33:15 Egypt Standard Time,2022-10-31,13:33:15,+0200,1347495739518279680,rayan201041,ريان🥺.,,ابي فحل باكستاني ولا سوداني ولا اجنبي ولا فلبيني ولا يمني بالخرج او الرياض يكلمني خاص ويرسل صور له الجاد بسس 🥲😭😭 #سالب_الخرج #موجب_الخرج #باكستاني #الخرج #فحل_الخرج #موجب_الرياض #سالب_الرياض #اجنبي_الرياض #اجنبي_الخرج #سوداني #يمني #فلبيني #فحل  #الرياض #مصري #باكستان #اجنبي,ar,[],[],[],6,0,2,"['سالب_الخرج', 'موجب_الخرج', 'باكستاني', 'الخرج', 'فحل_الخرج', 'موجب_الرياض', 'سالب_الرياض', 'اجنبي_الرياض', 'اجنبي_الخرج', 'سوداني', 'يمني', 'فلبيني', 'فحل', 'الرياض', 'مصري', 'باكستان', 'اجنبي']",[],https://twitter.com/rayan201041/status/1587045029964660737,False,,0,,,,,,,,[],,,,
1587031692069462017,1587031692069462017,2022-10-31 12:40:15 Egypt Standard Time,2022-10-31,12:40:15,+0200,867891564,jehani22,حسّان Ha sّ s an 💚,,أكيد صاحب السيارة #مصري 😂  https://t.co/ocxyESZHCS,ar,[],[],[],1,0,3,['مصري'],[],https://twitter.com/jehani22/status/1587031692069462017,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1587031624440487937/pu/img/JgQdlDrFPSiAqpf8.jpg,,,,,,,[],,,,
1587021646707171329,1586994826045693957,2022-10-31 12:00:20 Egypt Standard Time,2022-10-31,12:00:20,+0200,955244977352855552,essayedelmasry,Essayed Elmasry,,@ElBaradei @alkhemist64 حمدلله على السلامة يا بوب..، صحيح لست زعيما ثوريا، لكنك #مصري وتملك من الحكمة والأفكار البناءة و #مصر تمر بوقت عصيب يهدد وجودها.. فلا تنسى بلدك ولا تبخل عليها ولو بالتغريدات فمصر جزء من ذواتنا مهما تباعد عنها المُستقر,ar,[],[],[],0,0,1,"['مصري', 'مصر']",[],https://twitter.com/essayedElmasry/status/1587021646707171329,False,,0,,,,,,,,"[{'screen_name': 'ElBaradei', 'name': 'Mohamed ElBaradei', 'id': '119360445'}, {'screen_name': 'alkhemist64', 'name': 'ايناس مصطفى', 'id': '251473942'}]",,,,
1587019336199409666,1587019336199409666,2022-10-31 11:51:09 Egypt Standard Time,2022-10-31,11:51:09,+0200,546436434,khirry2020,ibrahim,,إلى كل #مصري انتبهوا ولا تدمروا مصر العزيزة ولكم في ما يحدث في العراق وسوريا واليمن وتونس خير مثال ... مصر عظيمة لا تدمروها فهي الملاذ الاخير لنا جميعاً ... ويا حكام الخليج ادعموا مصر ف سقوطها هو سقوطكم المدوي ...,ar,[],[],[],0,0,1,['مصري'],[],https://twitter.com/khirry2020/status/1587019336199409666,False,https://twitter.com/bakrymp/status/1586950228984451073,0,,,,,,,,[],,,,
1587018314987048962,1587018314987048962,2022-10-31 11:47:06 Egypt Standard Time,2022-10-31,11:47:06,+0200,275030530,fxstreetnewsae,بالعربية FXStreet,,زوج #دولار أمريكي / #جنيه #مصري #USDEGP: #أسعار صرف #الدولار الأمريكي في #البنوك المصرية - #الإثنين 31 #أكتوبر / #تشرين الأول   https://t.co/poZKuqqgrF  https://t.co/B25s5uu1PG,ar,[],['https://bit.ly/3DpZbcn'],['https://pbs.twimg.com/media/FgY4t9JXoAUG-ci.jpg'],0,0,0,"['دولار', 'جنيه', 'مصري', 'usdegp', 'أسعار', 'الدولار', 'البنوك', 'الإثنين', 'أكتوبر', 'تشرين']",[],https://twitter.com/FXStreetnewsae/status/1587018314987048962,False,,1,https://pbs.twimg.com/media/FgY4t9JXoAUG-ci.jpg,,,,,,,[],,,,
1586982497207959553,1586982497207959553,2022-10-31 09:24:46 Egypt Standard Time,2022-10-31,09:24:46,+0200,1362064057818349571,drr_972,DrR_karma369🤍🕊,,انصح كل #مصري كيس فطن ان لاتطأ أقدامه الارض يوم ١١/١١لان الدماء سوف تراق والأرواح سوف تزهق والمعتقلات سوف تمتليء باسم الشغب لاتضيع سنوات عمرك في دهاليز السجون،من ينادي بالثورات ويدعو إليها من اوروباواميركاعليه ان يعود الى #مصر ويقود ماينادي به #صباح_الخير #كلنا_ضد_السيسي_11نوفمبر,ar,[],[],[],0,0,2,"['مصري', 'مصر', 'صباح_الخير', 'كلنا_ضد_السيسي_11نوفمبر']",[],https://twitter.com/DrR_972/status/1586982497207959553,False,,0,,,,,,,,[],,,,
1586977601301745664,1586977601301745664,2022-10-31 09:05:19 Egypt Standard Time,2022-10-31,09:05:19,+0200,1567843036498911234,ecca_group,ECCA Group,,"#هنا_القاهرة_عاصمة_الخبر  سبق وأعلنت ""الشركة المتحدة للخدمات الإعلامية"" عن تدشين ""قطاع أخبار المتحدة""، الذي يعد أحد أكبر القطاعات الإخبارية في الشرق الأوسط، ومن المقرر أن يضم هذا القطاع أكثر من قناة. #مصر  #مصري  #مصرية  #مصرتتحدث_عن_نفسها  #مصرية_وافتخر  #تاريخ  #eccagroup  https://t.co/5buECtyUz7",ar,[],[],['https://pbs.twimg.com/media/FgYToMwWQAIa8wM.jpg'],0,0,1,"['هنا_القاهرة_عاصمة_الخبر', 'مصر', 'مصري', 'مصرية', 'مصرتتحدث_عن_نفسها', 'مصرية_وافتخر', 'تاريخ', 'eccagroup']",[],https://twitter.com/ecca_group/status/1586977601301745664,False,,1,https://pbs.twimg.com/media/FgYToMwWQAIa8wM.jpg,,,,,,,[],,,,
1586938765477646336,1586938765477646336,2022-10-31 06:31:00 Egypt Standard Time,2022-10-31,06:31:00,+0200,1575738036515930112,mn900900900,محسن,,هاتوا لي حاكم #مصري واحد من غيرهم لم تكفره جماعة #الاخوان_المسلمين #فؤاد #جمال_عبدالناصرر #السادات #حسني_مبارك #السيسي إذا جماعة #الإخوان لا ترى #الإسلام ف غيرها @Meshal_Alnami @Alafasy @ayedalsnd @raslan204 @Mohdalmulla67 @Khomene1 @HamadAlateq #انزل١١_١١_دمر_بلدك #ارحل_عدو_الله,ar,"[{'screen_name': 'meshal_alnami', 'name': 'مشعل النامي', 'id': '172349580'}, {'screen_name': 'alafasy', 'name': 'مشاري راشد العفاسي', 'id': '136002930'}, {'screen_name': 'ayedalsnd', 'name': 'عايد الشمري', 'id': '1460579556209958965'}, {'screen_name': 'raslan204', 'name': 'العلامة محمد سعيد رسلان', 'id': '1473363704922226690'}, {'screen_name': 'mohdalmulla67', 'name': 'محمد أحمد الملا', 'id': '129223572'}, {'screen_name': 'khomene1', 'name': 'د. خميني الاخوان', 'id': '1316442264'}, {'screen_name': 'hamadalateq', 'name': 'حمد العتيق', 'id': '543013962'}]",[],[],0,0,0,"['مصري', 'الاخوان_المسلمين', 'فؤاد', 'جمال_عبدالناصرر', 'السادات', 'حسني_مبارك', 'السيسي', 'الإخوان', 'الإسلام', 'انزل١١_١١_دمر_بلدك', 'ارحل_عدو_الله']",[],https://twitter.com/mn900900900/status/1586938765477646336,False,,0,,,,,,,,[],,,,
1586865625464455169,1586865625464455169,2022-10-31 01:40:22 Egypt Standard Time,2022-10-31,01:40:22,+0200,2721977918,tarek_alkhelifi,طارق الخليفي,,#مصري   #حر #لا_للانقلاب #ضدالسلطةانقلاب #ضد_الإنقلاب_في_تونس #ضد_الدكتاتورية #رجع_البرلمان  #أحرار_تونس_ضد_الإنقلاب #الثورةمستمرة #طبق_الدستور  https://t.co/1YQPbfCtc9,qme,[],[],[],1,4,14,"['مصري', 'حر', 'لا_للانقلاب', 'ضدالسلطةانقلاب', 'ضد_الإنقلاب_في_تونس', 'ضد_الدكتاتورية', 'رجع_البرلمان', 'أحرار_تونس_ضد_الإنقلاب', 'الثورةمستمرة', 'طبق_الدستور']",[],https://twitter.com/Tarek_Alkhelifi/status/1586865625464455169,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1586865580778340352/pu/img/37F-d9QatPzJULZv.jpg,,,,,,,[],,,,
1586841544627216385,1586841544627216385,2022-10-31 00:04:40 Egypt Standard Time,2022-10-31,00:04:40,+0200,1225897277795033093,mohamedaledres1,mohamed aledresy🇵🇸,,انا مش متخيل اني هحكي لاحفادى عن ازمات جيلنا واقولهم كان عندنا ازمة بيض .! #عثمان_الخميس  #التجنيد_الموحد_وزارة_الدفاع #كأس_العالم_قطر_2022  #مصرى  #كفاكم_هدما_لقيمنا  https://t.co/33qOXBZP1u,ar,[],[],['https://pbs.twimg.com/media/FgWX-J2XoAExDIN.jpg'],0,0,0,"['عثمان_الخميس', 'التجنيد_الموحد_وزارة_الدفاع', 'كأس_العالم_قطر_2022', 'مصرى', 'كفاكم_هدما_لقيمنا']",[],https://twitter.com/mohamedaledres1/status/1586841544627216385,False,,1,https://pbs.twimg.com/media/FgWX-J2XoAExDIN.jpg,,,,,,,[],,,,
1586822427493150720,1586822427493150720,2022-10-30 22:48:43 Egypt Standard Time,2022-10-30,22:48:43,+0200,788091388017643520,seham77712,سهام محمد,,فلسطين 🇵🇸#short #shorts #القدس #فلسطين #فلسطين_48 #مصري #القدس_عاصمة_فلسطين  https://t.co/34ELgzFbXN عبر @YouTube,ar,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtube.com/shorts/Veo0n389VwE?feature=share'],[],0,0,0,"['short', 'shorts', 'القدس', 'فلسطين', 'فلسطين_48', 'مصري', 'القدس_عاصمة_فلسطين']",[],https://twitter.com/Seham77712/status/1586822427493150720,False,,0,,,,,,,,[],,,,
1586806453918130177,1586712810943397888,2022-10-30 21:45:14 Egypt Standard Time,2022-10-30,21:45:14,+0200,1356699209731350531,fareesegypt,‎ 🇪🇬‎ڣــٰٱ̍ڕڛۣ مۘــڝــڕ,,@Kuwaity__7r @saif_aldareei مصر والإمارات قلب واحد قلب أبيض نضيف 🤍  لم نري منهم إلا الخير لم يُهان #مصري وهو بينهم,ar,[],[],[],0,0,2,['مصري'],[],https://twitter.com/Fareesegypt/status/1586806453918130177,False,,0,,,,,,,,"[{'screen_name': 'Kuwaity__7r', 'name': 'كويـتي حُـ ـر 🇰🇼', 'id': '2664525109'}, {'screen_name': 'saif_aldareei', 'name': 'سيف الدرعي', 'id': '1070240754'}]",,,,
1586763030649606144,1586763030649606144,2022-10-30 18:52:41 Egypt Standard Time,2022-10-30,18:52:41,+0200,440171062,sherypoem,sherin,,🥁 صلوا بينا ع النبي يارجالة 👏👏 أخيرا هنبدأ دوراتنا لصناعة الأفلام في #الرياض و #جدة  المفاجأة الحلوة بعد التدريب إننا هنختار مجموعة تشتغل معانا في فيلم #مصري #سعودي #سعر أي دورة تدريبية ٣٥٠٠ ريال سعودي كل دورة ١٥ ساعة مكثفة  #شير و #تفاعل يارجالة 👏   https://t.co/KEdeDsG6Xl,ar,[],['https://www.facebook.com/Abcnetwoork/posts/pfbid02BQCxnB1D3TtgtsgQFnPX3pxcwXZ4u2pC58WCwS9hyB3hpFfrpKpmuZZbej5J1fS5l'],[],0,0,0,"['الرياض', 'جدة', 'مصري', 'سعودي', 'سعر', 'شير', 'تفاعل']",[],https://twitter.com/sherypoem/status/1586763030649606144,False,,0,,,,,,,,[],,,,
1586743811727826948,1586743811727826948,2022-10-30 17:36:19 Egypt Standard Time,2022-10-30,17:36:19,+0200,955244977352855552,essayedelmasry,Essayed Elmasry,,لا أتصور اطلاقا أن هناك #مصري عاقل يصدّق أكاذيب #السيسي.. أنه يتنفّس الكذب المفضوح,ar,[],[],[],0,0,0,"['مصري', 'السيسي']",[],https://twitter.com/essayedElmasry/status/1586743811727826948,False,https://twitter.com/ReleaseThabet/status/1586439343035457537,0,,,,,,,,[],,,,
1586718293209059335,1586718293209059335,2022-10-30 15:54:55 Egypt Standard Time,2022-10-30,15:54:55,+0200,458303490,snabusiness,اقتصاد سكاي نيوز عربية,,أول تعليق #مصري على أزمة انسحاب روسيا من اتفاق الحبوب    https://t.co/uzG1RvTx0C   #اقتصاد_سكاي,ar,[],['https://www.snabusiness.com/article/1567136'],[],0,0,1,"['مصري', 'اقتصاد_سكاي']",[],https://twitter.com/SNABusiness/status/1586718293209059335,False,,0,,,,,,,,[],,,,
